image,R_z_mean,R_z_std,R_z_skew,R_z_kurtosis,G_z_mean,G_z_std,G_z_skew,G_z_kurtosis,B_z_mean,B_z_std,B_z_skew,B_z_kurtosis
100,0.1872280935267722,1.1130080569012148,0.29461385633979664,1.1338996839249553,-0.1468819760711095,1.1049679376879251,0.33473674894691147,1.4848316457449746,-0.22871175603807323,1.0894076909171282,0.2944019594560329,1.185608353984124
101,-0.11850025341924336,0.46171875445426586,2.759616544530112,60.88482369231954,-0.018583045992025277,0.48364674104266947,4.171776895733941,106.08265980865804,-0.14910292611136125,0.46934748970977214,3.5157273121735337,80.33663929315821
102,0.09658667949668524,0.8915766254600701,-0.073032160435602,1.0763947598940709,-0.09734370851505854,0.9017371265854416,0.014461860508885213,1.1261830604506287,-0.13497504261639884,0.8868974922849517,0.19936010208448948,1.8071537764435375
103,-0.10252330813045958,0.4264388199381202,7.609991021101306,217.56004550577745,-0.16440530879461984,0.4233055718130155,7.325654730214777,211.85606967262618,-0.20269285377180424,0.45240058753049694,8.985087019814156,262.8893316628797
104,0.35675637391673864,1.161049345208861,0.6233311794225884,3.3489476651518713,0.32678351390156846,1.0812073095886208,0.6738115955684869,5.0196395043260065,0.350534210582769,1.166284764399264,0.7661449372754082,4.44235821789583
105,-0.08000706639129804,0.8423618426493493,0.07961472791357817,0.3682496594515028,-0.11705436598888154,0.8508686567813574,0.1328670428928177,0.6302079841327703,-0.10155226545228482,0.8384010940671738,0.18302336482264248,0.8868698446576588
106,-0.17429640482451714,0.47014336628404846,4.718749641938647,117.71892477546648,-0.07627468870033613,0.47682700152890733,6.245000302041648,171.58191076769626,-0.11023894855169802,0.47097892090474536,5.47128949688129,141.38390287059545
107,-0.18538430824107005,1.2071179764943356,0.3486711935527211,0.829482564247201,0.22448845469057552,1.2274056915267566,0.21620249230214256,0.7729693256461863,0.2404131111306659,1.2305732271819585,0.36224396490198074,1.3676789706846026
108,0.10427484006410524,0.870681797326158,-0.007599854918745157,1.5722620368174276,0.12703617303443557,0.8673926594129586,0.13733094542081242,3.7708450912576454,0.11783201213344494,0.8691264623766993,0.30404521135383533,3.1373466620125567
109,0.09646515644337139,0.8748115262822712,-0.10712225584565559,0.5881265875996582,-0.07878748587945723,0.8920903656408872,-0.06967150247363908,1.0797761919950206,0.10252395181379984,0.8687825102467674,0.08827486165964905,1.3249290905538
110,0.31501649833315204,1.2462139609983036,0.3428346307787403,0.839843012933835,-0.08907973949203182,1.2062623962893357,0.40449686555868475,1.5377595476909907,-0.08055595051927132,1.217194073290798,0.5325238611237435,2.1122528499533475
111,-0.16998234163387077,1.2069113562292155,0.3255598242022234,0.8085565641898138,0.16613154395831323,1.2195408901349243,0.31182595671623425,1.3186108081252828,0.21899059979675847,1.2197948729699004,0.5204461336731779,2.307799823500938
112,0.22370281071066364,1.187176393610078,0.4204966647441786,1.6054291063209094,-0.21977669057688562,1.1408850882957018,0.5839131574502511,2.7651344976851586,-0.1089733126501084,1.0913971846088177,1.0240237952663767,6.838217831746455
113,-0.04477744087571989,0.567883179995694,0.7280825291470227,8.866520557626464,-0.03160461907951643,0.5886364517170632,0.3243862457270617,3.612101857146601,-0.09432155210860126,0.5879714616850055,1.9527972616475402,34.74525297205737
114,0.06641832503868329,0.4479605867645615,0.7232293928501003,12.01118515375445,-0.0008789827659025511,0.453572878857604,1.062707404469413,21.60794710734399,-0.04086788903922096,0.4480927823173178,1.3033751249856582,26.14634241107374
115,-0.21403042323812926,0.8397226390195973,1.434044327674816,14.43239424015269,-0.20718872195939725,0.8739665868570535,1.536355989228241,16.619477479197837,-0.24861085933904656,0.7825955905517993,2.4815377792148205,33.80661634138525
