image,noisy_psnr,denoised_psnr,delta_psnr,noisy_ssim,denoised_ssim,delta_ssim,runtime_seconds
216,18.330735108981816,25.343795621504736,7.0130605125229195,0.35367073525647835,0.7193405635713033,0.3656698283148249,0.18608499999390915
217,20.91179806511281,25.441334723016094,4.529536657903286,0.4742149561393259,0.6953938613371825,0.2211789051978566,0.1932669999951031
218,19.97827613899937,26.808721888519322,6.830445749519953,0.48006559454240216,0.8020613985793085,0.3219958040369063,0.19065129999944475
219,19.77617114470874,23.954681986056375,4.178510841347634,0.4938422565039593,0.7323215238134747,0.2384792673095154,0.19192680000560358
220,16.107951772537202,24.75530112456136,8.647349352024158,0.0841718469831509,0.39885530493743854,0.31468345795428765,0.19310289999702945
221,25.720825953879093,29.11470686278657,3.3938809089074766,0.8147601452609746,0.9069479115312031,0.09218776627022851,0.1893798999954015
222,20.405426480039566,26.285770012705147,5.880343532665581,0.4850050430994249,0.782543292187064,0.2975382490876391,0.18746239999018144
223,17.242249258670856,24.76654814635304,7.524298887682182,0.19603161318830722,0.5890416995880882,0.39301008639978097,0.18371480000496376
224,20.79383387336072,27.082743299387584,6.288909426026862,0.40163252739291866,0.7562464511787829,0.3546139237858642,0.20909009999013506
225,21.199496160660523,25.863096566665842,4.663600406005319,0.47011964134157247,0.7231145007233062,0.2529948593817337,0.18728959999862127
226,16.872098909576028,23.88119732696567,7.009098417389641,0.23194495673599835,0.5017347163384159,0.2697897596024176,0.1857556999893859
