image,severity,RG_corr,RB_corr,GB_corr
348,1.2023846338419812,0.0830903097582233,0.07367477964349164,0.0686039706209143
349,0.8176444700181217,0.07481422366564044,0.0655662865008644,0.0820066921128727
350,1.2092147455442968,0.07316861548900594,0.07770169677186882,0.08894800191822183
351,0.9689410485912624,0.03444919752087403,0.03276519560407776,0.04419598017631287
352,0.8664376005663773,0.10796161109207246,0.12158141138098237,0.12751795712262884
353,0.9741696774443852,0.06050149050067859,0.04381112991307888,0.0585331565000836
354,0.5993865429899761,0.07069128099861226,0.07855085943674385,0.0754151654488203
355,0.8982366323539719,0.03855233876621034,0.031862580307269836,0.035735955927371194
356,1.0297717057411415,0.061044989629147506,0.058895519194569305,0.06745451802984033
357,1.126802538029933,0.07472686872141854,0.07105631713160658,0.07572956482944684
358,0.8030619774076361,0.09964755280155843,0.10407823372660127,0.11535530190998554
359,1.090212252705958,0.05172812134979809,0.03690545010028424,0.023793122163966045
360,1.1964639858065256,0.08042343950868738,0.08774147031806105,0.07511498566071725
361,0.9301817204314816,0.08089516707771921,0.09074146282505309,0.10408862568859284
362,0.9098408792254704,0.058718394098827516,0.04967163379405372,0.06082688180186424
363,0.7697937644604541,0.08293432178826923,0.07228545882252373,0.08975332366897519
364,0.5471610301882295,0.21467168164448516,0.25377890695485406,0.23328352968492988
365,1.0898994144167709,0.03780488150522604,0.03298708981411862,0.029520492727174587
366,0.9178764746291356,0.04900985910480541,0.06272520533053574,0.06127876644803069
367,0.3670072487016423,0.5030783899884976,0.5202368776757591,0.5343310739362606
