image,severity,R_mean,R_std,R_skew,R_kurtosis,G_mean,G_std,G_skew,G_kurtosis,B_mean,B_std,B_skew,B_kurtosis
310,1.175104899930946,0.24399657596919283,1.002390962275388,0.32057743935307514,0.8417854983406929,0.19765546455667335,0.9974143111380177,0.3957456410246275,1.3300677222187254,0.23857157276250066,1.0000000000000002,0.47999323193817894,1.930109401122298
311,0.8751261711070458,0.12196982277807165,0.9999999999999999,0.1757986714916988,1.1811062430921675,-0.1073889778055313,1.0103422370178943,0.24530478735023803,1.714406364773251,-0.14209486796479168,0.9962443078039553,0.27170233385370696,1.5694414769416518
312,0.9321960428414808,0.07066602073063531,1.0,0.3375144666649207,1.3830286204173277,0.08157869518103972,1.0119248874224935,0.37510535101747905,1.7876579554910519,-0.16790321358102928,0.9927493131934145,0.5604002978540726,3.509571394837872
313,0.7662445364673891,0.17045028286754754,0.9914749062541837,0.05738576115191889,1.2027574873275935,0.2196276771151399,1.0097378089873343,-0.07276793209180273,1.540175819088784,0.15138288747950115,0.9999999999999999,0.21327907631591317,2.9682849557342292
314,1.2157931834562128,-0.18890946122045085,0.9907162055956367,0.21580002697101988,1.2876133932566436,0.15422729818380176,1.0091228331110138,0.19016567794893052,1.2670385990359376,-0.18285697286773187,0.9999999999999999,0.26168841306189683,1.3775416948651547
315,0.7622193436554878,-0.2917013012116892,0.9922201520839942,2.270123251075853,32.16543359355309,-0.30123306885734974,1.0,2.42520183600794,36.60982430777638,0.08375379804674368,1.0014551426257134,2.6329119229081592,41.05077081116348
316,0.8620190006769421,0.07175858149690661,0.9999999999999999,1.5771033650995403,17.973442029929455,0.07307680898461369,1.0257339736419921,1.7184765992613242,20.52989318274411,0.052997860113402996,0.9809378893979904,1.9727023835653712,24.950971756000232
317,1.1816063056026196,0.18665921653983292,1.0014514907263943,0.006785844240602176,0.41815663222206245,-0.09927535914803247,0.9913255778343167,0.20580396707548299,0.9311092233355263,-0.0779247335516019,1.0,0.2981964654177401,1.2857775140368624
318,0.7580718688542768,0.14045913431316243,1.0,0.9626261548716455,10.400210396655499,-0.3147250025302368,1.0164005418050204,1.7316056976618406,22.608456620917597,0.027304795433269954,0.9883821360276687,2.1980416324456873,32.00452923613289
319,1.114474045857734,-0.14061769640810584,0.9968429453825225,0.25133656717444713,1.039074896791691,0.24710085091446615,1.0,0.20746174357187303,1.6116479797348946,-0.19773001227915818,1.0039663237353968,0.23836891042904676,1.398519814629597
320,0.9469395305417908,0.09751912543829344,1.0,0.19646712277350437,1.2281461056217369,0.11363563867631875,1.0085327578510757,0.14213128872178687,1.552853200930274,0.11635951968083258,0.9787764320337742,0.4155908736973957,4.897923738686144
321,1.0882033814984164,0.257211791947172,1.0265096179292468,0.5273828668383244,4.915205351995044,0.29288747362440026,0.9999999999999999,0.6322089021842213,7.126977102449533,-0.07787789411382655,0.972725704372682,0.7913895425101769,7.756135266278653
322,0.3861537607464159,-0.25799630046315486,1.0000000000000002,3.4590629153949917,98.90599904933842,0.10090789045829605,0.998616936875255,4.246026430725869,134.59883611264925,-0.06204258906440504,1.0485938448933214,4.867962207381949,145.0569669212371
323,0.7662562857418683,0.1488250557005998,0.9844376169470281,0.24929457690024426,1.3759872817508683,0.17581957047848806,1.0,0.25336590068499004,1.6220663459724696,0.1229178150251324,1.018489092137809,0.8302366731835407,9.096171994029254
324,0.8527311683248125,-0.15520622488368666,1.0091251976193374,0.39597406932967927,6.276999258655952,0.15061075200066137,1.0,0.3700316255890583,8.014486537204167,0.08242306857757004,0.9870064151896566,0.9443076388634161,16.851326960292397
325,1.1708945479528736,-0.11441080718419434,1.0,0.1988639500327865,0.6441978213784139,0.1984682927988085,0.9779364659093467,0.16595467448580964,1.0022448307500005,0.15947907746997173,1.0055029902236003,0.2808240405990452,1.0885142991503987
326,0.918080832028026,-0.18240706119343464,0.9999999999999999,0.6199685241931217,4.060405131460538,-0.22356853781243038,1.0036594830683343,0.9438447158332082,8.424991039253245,-0.2148567346874903,0.9642183227158789,1.1891120236390782,11.520000165640345
327,1.233189757782179,0.22296321279562473,1.0000000000000002,0.6258688335694863,2.1967831704488407,-0.1541572485547238,1.0042082787513265,0.6991710712591056,2.2819199620827417,-0.15431069399543243,0.9261778092462637,1.018927688752563,5.09529877652605
328,0.9120815985185246,0.10348397785049024,0.991721618782753,-0.30876117626514343,0.4222865504060276,-0.05376171165167805,1.015135719066594,-0.26280577325286614,0.6560237522248835,-0.07218174278759834,1.0,-0.21141661016431357,0.7644385593775942
329,0.7934912768812993,0.07437666338667244,0.995981430190154,0.7798255747549445,8.914406855479697,0.062205616066277204,1.0149026654278457,0.784240564998501,8.998986766230805,-0.24878906945348772,0.9999999999999999,0.9503488499836955,10.514882629548316
330,1.0838464948386195,0.16592605584386969,1.0,0.22766483272955754,0.5795045511519672,0.2727455587373531,0.97554210362153,0.28857858442194817,0.9092551623270082,0.21554330037387354,1.0027332755258351,0.3008183768940352,0.8946866899839359
331,1.1988689715966352,-0.13482112749775182,1.0,0.4895490717919071,1.8903077515825926,0.25044777791123907,1.013823027644751,0.44406971288455055,2.333163318575263,-0.12652930992430758,0.9925198526096904,0.5295365989813539,2.41671003411276
332,1.1613182763250898,-0.1444275783363341,0.9966509946517763,0.18720170057531985,0.09934086871197678,-0.14434329611586938,1.0,0.22465605138716407,0.18493329876150488,0.21657516826548323,1.0004343785956349,0.21199112492963734,0.1785598376776516
333,1.212908637207817,0.1665796486461066,1.0,0.14554689203564758,1.0459365652842116,0.15629955735631781,0.9819222629071152,0.08156319867008505,1.292807588443802,-0.1381820316490013,1.0068089668925986,0.15157049492537997,1.5239038370071247
